Title,Video ID,Video Owner Title,Published At,View Count,Like Count,Favorite Count,Comment Count
Stacey Q - Two Of Hearts (Official Music Video),lfBdGT4dn4E,RHINO,2018-06-09T19:25:43Z,25032297,297481,0,12252
Blondie - Atomic (Official Music Video),O_WLw_0DFQQ,BlondieVEVO,2019-02-22T16:57:10Z,25008148,156335,0,7310
Morrissey - Everyday Is Like Sunday,d0LeL9BUPtA,Morrissey,2018-06-10T17:59:17Z,24497907,121070,0,5638
Rockin' Robin,uLF3YZIjucs,Bobby Day - Topic,2020-06-02T09:55:05Z,24462043,258426,0,666
Erasure - Oh L'Amour (Official HD Video),kFduy8qQIOg,Erasure,2020-05-10T19:25:38Z,24396457,146857,0,4241
Information Society - What's on Your Mind (Pure Energy) [Official Music Video] [HD],ijAYN9zVnwg,infosocietyVEVO,2018-06-09T20:11:46Z,24273023,228253,0,10851
Joan Jett & the Blackhearts - I Love Rock 'N Roll (Official Video),wMsazR6Tnf8,Joan Jett and the Blackhearts,2021-04-24T15:53:48Z,24071801,350245,0,5438
"RAYE, Rudimental - Regardless (Official Video)",dmhqDfsOVV4,RayeVEVO,2021-03-15T16:04:11Z,24043721,220723,0,5111
ABC - The Look Of Love,cNEdxZURTaI,ABCVEVO,2018-07-09T15:09:11Z,24022367,154440,0,7858
Depeche Mode - A Question of Time (Remastered),9pt7EWFF_T8,DepecheModeVEVO,2020-11-15T21:12:27Z,23924503,92318,0,2618
Pet Shop Boys - New York City Boy,cpk8ym8iqWU,PetShopBoys Parlophone,2018-07-02T19:05:43Z,23790171,134643,0,5518
The Jam - Town Called Malice,YfpRm-p7qlY,TheJamVEVO,2018-06-09T18:22:27Z,23737556,104502,0,5270
Purple Disco Machine - Fireworks (Ft. Moss Kena & The Knocks) - Official Video,8tcYQEk1EVQ,pdmVEVO,2022-04-14T04:04:28Z,23694074,157477,0,2696
Tiësto - In The Dark (Official Video HD),6Qlz_Y4R4ok,Kontor.TV,2021-05-16T16:10:38Z,23636767,83847,0,3906
Yello - Oh Yeah (Official Video),6jJkdRaa04g,YelloVEVO,2019-04-11T15:35:54Z,23451031,341120,0,23387
I Would Die 4 U,hkNl3pq1twE,Prince - Topic,2020-06-02T09:43:39Z,23285719,257343,0,4055
The Whispers - And the Beat Goes On (Official Music Video),slldMEPvUqA,UnidiscMusic,2020-12-23T04:54:43Z,23096305,172762,0,6723
UB40 -KINGSTON TOWN(LYRICS),AFnfAyY0Ock,carold00,2019-03-09T18:45:10Z,23046393,135125,0,2544
New Order - Bizarre Love Triangle (Official Music Video) [HD Upgrade],tkOr12AQpnU,New Order,2018-06-09T18:41:34Z,23033736,203825,0,5348
"The Four Tops-I Can't Help Myself (Sugar Pie, Honey Bunch)",s3bksUSPB4c,drdotfeelgood,2019-02-06T17:02:14Z,23012402,149664,0,5355
Bad Boys Blue - A World Without You (Michelle) (Official Video) 1988,bj06u9ONd4Q,MELOMAN VIDEO,2022-02-17T06:34:27Z,23030589,109598,0,2665
Nu Shooz - I Can't Wait (Official Music Video),UJ1tBVtYOBc,RHINO,2020-06-13T23:20:04Z,23036933,275859,0,12362
Coldplay - Higher Power (Official Audio // Extraterrestrial Transmission),gXgf5smLEgQ,Coldplay,2021-05-07T08:21:24Z,23003340,305718,0,16846
Weezer - Perfect Situation (With Intro),jwv-iRvyDZg,WeezerVEVO,2018-10-08T15:41:26Z,22955480,120670,0,6114
Fancy - Bolero,sg9B_RnV8lI,Fancy,2022-02-17T06:47:24Z,22974904,110551,0,3913
"Regard, RAYE - Secrets (Official Video)",nPLN5HXsq04,RegardVEVO,2020-06-30T15:36:49Z,22903118,206119,0,2362
U2 - New Year's Day (Official Music Video),jeYCyCaK_5k,U2VEVO,2021-11-29T16:46:33Z,22863680,188323,0,7027
Madness - It Must Be Love (Official HD Video),vmezIIrFQmY,Madness,2021-04-17T20:55:57Z,22770242,127914,0,4686
INXS - New Sensation (Official Music Video),azfG5H-pCVg,INXS,2018-07-05T06:05:45Z,22553108,148159,0,4130
CHIC - Le Freak (Official Music Video),aXgSHL7efKg,RHINO,2020-02-20T22:08:27Z,22393092,258752,0,6003
Alok & Alan Walker - Headlights (feat. KIDDO) [Official Music Video],zDy8K0o_ksA,Alok,2022-04-01T06:23:31Z,22322007,237962,0,2905
The Cars - You Might Think (Official Music Video),3dOx510kyOs,RHINO,2019-09-16T07:24:31Z,22253754,156384,0,6171
O-Zone - Despre Tine (Official Video),ScO7CZZNR48,Cat Music,2022-02-17T07:17:14Z,22246345,165285,0,8400
Aretha Franklin - I Say A Little Prayer (Official Lyric Video),TDyiREoBw0o,Aretha Franklin,2021-10-15T07:06:12Z,22162454,194824,0,3946
Jump Around,Oyg5iFddsJI,House of Pain - Topic,2018-06-18T02:45:58Z,22117389,332291,0,1708
Fred again.. feat. The Blessed Madonna - Marea (We’ve Lost Dancing) (Official Audio),l4UkYBr1NnA,Fred again . .,2021-06-21T15:58:26Z,22064057,189831,0,3721
DION ~ RUNAROUND SUE,ik57HLn0Nm0,Dion,2021-08-09T07:55:51Z,22026330,205428,0,6200
Tommy Tutone - 867-5309/Jenny,6WTdTwcmxyo,TommyTutoneVEVO,2018-06-24T23:12:50Z,21897509,174340,0,9260
Devo - Whip It (Official Music Video) | Warner Vault,j_QLzthSkfM,Warner Records Vault,2018-07-13T15:38:07Z,21816728,210742,0,10861
Wang Chung - Everybody Have Fun Tonight (Official Music Video),BoXu6QmxpJE,WangChungVEVO,2018-07-09T15:58:03Z,21754710,144435,0,10420
Kylie Minogue - Can't Get You Out Of My Head (HD),YPwtJ89jes4,Kylie Minogue,2018-06-09T19:27:30Z,21712153,221826,0,8065
"Sigala, James Arthur - Lasting Lover (Official Video)",wNMZRTROYuw,SigalaVEVO,2020-12-05T15:03:27Z,21703164,192030,0,4392
dexys midnight runners come on eileen,oc-P8oDuS0Q,wilder eduardo rojas lucana,2022-03-10T20:46:31Z,21676674,95312,0,8724
IN-GRID - Tu Es Foutu  [OFFICIAL VIDEO HD],oXMV2RBQwiY,Energy TV,2021-05-10T02:50:08Z,21580970,257163,0,6019
4 Strings - Take Me Away,faHomJimjLc,Ultra Records,2018-06-10T17:39:26Z,21499281,122894,0,4346
Kylie Minogue - Magic (Official Video),vzZn31gd_Jc,Kylie Minogue,2020-11-18T15:58:33Z,21443938,232278,0,15494
Marshmello & Demi Lovato - OK Not To Be OK (Official Music Video),wAPlzt2L7wE,Marshmello,2021-01-03T18:29:37Z,21348628,614598,0,20266
Loud Luxury feat. brando - Body (Official Music Video),D_rqZm231HY,Armada Music TV,2018-12-31T16:48:04Z,21190471,142111,0,903
Carl Douglas  Kung Fu Fighting  (Original Music Video),bmfudW7rbG0,mmtfb,2019-02-22T01:43:44Z,21134832,364161,0,17620
Plain White T's - Rhythm Of Love,JWiwuiT58Yc,PlainWhiteTsVEVO,2018-06-20T22:37:06Z,21013259,144821,0,9194
The Postal Service - Such Great Heights [OFFICIAL VIDEO],0wrsZog8qXg,Sub Pop,2019-07-06T15:59:00Z,20989981,158935,0,9809
Just like Heaven,Xmf5ct3rOSc,The Cure - Topic,2020-10-25T16:24:16Z,20994313,221725,0,1237
Muse - Follow Me,5kH0OEJxUlE,Muse,2020-11-08T21:28:51Z,20912188,105739,0,4617
Concrete Blonde - Joey (Official Video),OdpTcvSn8HQ,ConcreteBlondeVEVO,2018-07-03T20:48:11Z,20875600,143708,0,9146
You Dropped A Bomb On Me,hbh3XBwo9k4,The Gap Band - Topic,2020-06-04T18:39:24Z,20882197,293493,0,1475
Garbage - Stupid Girl,2GhPUAVgHZc,GarbageVEVO,2018-07-02T18:44:48Z,20795537,145244,0,6243
Swing Out Sister - Breakout (Official Music Video),IIOJdMdS56k,SwingOutSisterVEVO,2021-05-29T14:33:27Z,20790774,160490,0,9282
VAN McCOY - the hustle (1975) (HQ),wj23_nDFSfE,Betopubs,2021-03-03T06:59:29Z,20741470,103936,0,7347
MUSE - Panic Station [Official Video],6uBK5kvakD8,Muse,2020-11-08T21:20:44Z,20692194,157919,0,10382
The Romantics - What I Like About You (Video),Rqnw5IfbZOU,TheRomanticsVEVO,2019-03-07T23:28:56Z,20656502,177746,0,7190
Level 42 - Something About You,E-zP66eSLto,u2exemplo,2021-02-10T16:44:58Z,20400685,100535,0,8232
Yazoo - Don't Go (Official HD Video),_sQGwDeambg,Yazoo / Yaz - Official,2020-11-15T01:10:08Z,20462799,217051,0,3958
Alan Walker & Torine - Hello World (Official Music Video),u7JMhVI7taQ,Alan Walker,2022-04-01T04:42:37Z,20283132,293884,0,8462
Bad Boys Blue - Come Back And Stay (Official Video) 1987,OiYb9kOuDAA,MELOMAN VIDEO,2022-02-17T06:33:41Z,20253824,108280,0,4283
Great Balls Of Fire,0VJ1NuAbEBI,Jerry Lee Lewis - Topic,2020-10-25T21:39:42Z,20239509,248354,0,915
Erasure - Sometimes (Official HD Video),S1a8QABKNo0,Erasure,2018-06-30T19:45:58Z,20178817,117093,0,4641
Cage The Elephant - Ready To Let Go (Official Video),fM1S9S-Q2sU,CageTheElephantVEVO,2019-05-02T15:51:26Z,20159694,226541,0,5257
Lionel Richie - Dancing On The Ceiling,ovo6zwv6DX4,LionelRichieVEVO,2020-06-04T07:46:16Z,20150537,113838,0,4816
Talking Heads - Burning Down the House (Official Video),_3eC35LoF4U,Talking Heads,2019-01-18T20:38:32Z,20068553,195731,0,8496
The Power Of Love,wIiVp3poe2c,Huey Lewis - Topic,2020-06-02T04:40:26Z,19926638,221961,0,1157
Pet Shop Boys - Suburbia,-VCqAjYO3NM,PetShopBoys Parlophone,2018-06-30T19:48:06Z,19894347,85551,0,3891
Fancy - Lady Of Ice,T-CsILyiXtM,zyxpoprock,2022-02-17T06:51:31Z,19886816,87047,0,2590
REO Speedwagon - Take It On the Run (Official Audio),t7Csc6l4QLs,RSpwagonVEVO,2021-01-15T05:04:32Z,19873989,160277,0,5096
DANGER - THE FLIRTS,ehAvFpSFcfA,themonkchumoyzombie,2019-01-08T17:38:37Z,19659642,150002,0,3766
Mary J  blige - Real Love,90c9pEtZquw,feenin4jodeci,2021-08-08T18:14:04Z,19537947,106030,0,3337
The Cars - Magic (Official Music Video),E0Kv6vxZwL8,RHINO,2019-09-16T07:21:14Z,19484415,123684,0,6893
Hootie & The Blowfish - Only Wanna Be with You (Official Music Video),Ln6WQqRDrCo,Hootie & The Blowfish Videos,2021-05-20T03:25:31Z,19331127,114193,0,6468
"Dirty South, Alesso - City Of Dreams ft. Ruben Haze",3C2KSaqm3so,DirtySouthMusicVEVO,2021-08-09T15:47:32Z,19330049,125426,0,2609
George Harrison - Got My Mind Set On You (Version I),6ZwjdGSqO0k,GeorgeHarrisonVEVO,2020-06-02T10:07:46Z,19224132,177097,0,6970
Supergrass - Alright (Official HD Video),qUE4oDunYkc,Supergrass,2021-03-08T16:43:38Z,19200999,339572,0,6870
Wham! - I'm Your Man (Official Video),6W0d9xMhZbo,WhamVEVO,2019-03-04T21:11:47Z,19140920,94410,0,6108
Zombies - Time Of The Season HD,qzpPy9hJYA8,andrew91118,2019-08-27T16:04:07Z,19042501,211007,0,7454
WORDS DON'T COME EASY - ( F. R. DAVID / Lyrics ),2h7XPx1XJQo,Rachel Reyes,2022-02-17T06:36:55Z,19010072,0,0,4086
Erasure - Blue Savannah (Official HD Video),HZPQtb6NWKM,Erasure,2018-06-08T18:11:12Z,18869256,108896,0,4780
The Bangles - Hazy Shade of Winter (Official Video),TxrwImCJCqk,TheBanglesVEVO,2019-03-14T15:41:25Z,18871208,127362,0,7445
Wild Thing,G_upnEFGDcM,Tone-Lōc - Topic,2023-02-15T16:31:48Z,18872223,256133,0,350
Social Distortion - Ball and Chain,_NWjehpGSO0,SocialDistortionVEVO,2018-06-17T22:14:56Z,18811270,90953,0,4510
Animotion - Obsession (Official Music Video),hIs5StN8J-0,AnimotionVEVO,2019-02-21T16:57:44Z,18666306,168728,0,11340
Belinda Carlisle - Mad About You (Official Music Video),XmdtJWmR9zQ,BelindaCarlisleVEVO,2019-03-04T22:17:37Z,18552971,122755,0,7502
Milli Vanilli - Girl You Know It's True (Official Video),IJk66tLOTL4,MilliVanilliVEVO,2020-06-30T01:00:27Z,18346113,132497,0,5097
Blur - Charmless Man (Official Music Video),p1a_4CN4onA,Blur,2019-02-21T22:30:27Z,18294879,141997,0,4583
Blitzkrieg Bop (2016 Remaster),skdE0KAFCEA,Ramones - Topic,2022-12-01T16:00:02Z,18141680,262140,0,1517
Calvin Harris - Acceptable in the 80's (Official Video),dOV5WXISM24,CalvinHarrisVEVO,2021-07-03T14:39:54Z,18097963,142744,0,7395
Lakeside - Fantastic Voyage (Official Music Video),-1YjmXSyHa8,UnidiscMusic,2020-12-23T04:57:39Z,18070185,172479,0,4523
Ken Laszlo - Hey Hey Guy (best audio),Mz6EijdvyFw,ItaloDiscoKing,2022-02-17T05:34:18Z,18036849,99987,0,3104
Halsey - You should be sad (Lyrics),1JiDzwbQgTI,7clouds,2021-05-10T16:03:36Z,17945294,128425,0,2621
Paul Young - Come Back and Stay (Official Video),aeeJhEpeUfc,PaulYoungVEVO,2020-02-20T22:36:11Z,17824480,117601,0,4828
"Dr Dre - Nuthin' But A ""G"" Thang [Official Music Video]",8GliyDgAGQI,Dr. Dre,2023-04-29T16:17:29Z,17877421,242309,0,3782
"Joan Jett & The Blackhearts ""Do You Wanna Touch Me (Oh Yeah)"" OFFICIAL MUSIC VIDEO",DSqp-W1pWoU,Joan Jett and the Blackhearts,2021-04-24T15:51:37Z,17645770,166235,0,6041
My Sharona,ZR-3r5Z9kqw,The Knack - Topic,2020-11-22T01:14:33Z,17482917,214309,0,1526
The Smiths - Ask (Official Music Video),zoo9Vu1a9bU,The Smiths,2019-01-17T02:57:03Z,17309367,110152,0,2647
New Order - Temptation (Official Music Video) [HD Upgrade],xxDv_RTdLQo,New Order,2018-06-09T18:40:09Z,17161156,95780,0,5486
Michael Bublé - It's A Beautiful Day [Official Lyric Video],RglMIKG0GFw,Michael Bublé,2018-06-08T17:47:48Z,17107944,113955,0,4335
Howard Jones - Things Can Only Get Better,-OO9LloDSJo,howardjonesmusic,2018-07-09T16:00:02Z,17079434,119365,0,7952
Joel Corry & Tom Grennan - Lionheart (Fearless) [Official Video],n5F-4Dd0LwU,Joel Corry,2023-03-06T16:41:37Z,17088162,87612,0,2590
Echo & The Bunnymen - Lips Like Sugar (Official Music Video),9hGcJA8fXvU,Echo & the Bunnymen,2018-06-09T19:32:27Z,16945621,131519,0,5094
Roxette - Joyride (Official Video) [Remastered],1I3ebe7ykGI,Roxette,2022-12-05T16:51:05Z,16876151,113719,0,2945
David Bowie - China Girl (Official Video),_YC3sTbAPcU,David Bowie,2021-07-09T16:35:05Z,16812659,153002,0,8175
Kasabian - eez-eh,ST6nEvIEY4s,KasabianVEVO,2018-06-12T07:45:30Z,16733300,80103,0,2599
The Smiths - Panic (Official Music Video),wMykYSQaG_c,The Smiths,2022-05-26T15:42:30Z,16510478,101800,0,5442
Joy - Touch By Touch,esobjNGaN7k,Eurobeat,2023-03-26T05:49:21Z,16512506,116847,0,2801
I'l Fly With You (Original),olkxWNySPdo,Anthony Bangalan,2018-05-20T22:30:27Z,16445824,137903,0,8476
Blur - Country House (Official Music Video),gpuh1WE-RVw,Blur,2020-12-13T23:06:14Z,16417839,104253,0,4386
Pet Shop Boys - Love etc.,InBiaRBUjUs,PetShopBoys Parlophone,2018-07-02T19:03:54Z,16406588,70058,0,3761
Pet Shop Boys - Heart,wTkfK2g4pKI,PetShopBoys Parlophone,2018-06-30T19:47:46Z,16346956,90911,0,5070
Lost Frequencies - Rise (Official Music Video),ORoAb5NPi8I,Lost Frequencies,2021-05-21T15:47:35Z,16155624,135378,0,2121
Marshmello & Demi Lovato - OK Not To Be OK (Duke & Jones Remix),aDBkbRmYFkI,Marshmello,2020-12-05T15:17:43Z,16109209,558876,0,9930
Pet Shop Boys - Go West,GER396B6M7w,Pet Shop Boys,2020-05-17T17:41:38Z,16063965,90083,0,3910
Blur - Parklife (Official 4K Music Video),YSuHrTfcikU,Blur,2021-08-12T05:33:51Z,16058267,138860,0,6381
The Cure - Pictures Of You (Official Music Video),X8UR2TFUp8w,RHINO,2018-07-02T18:43:38Z,15993292,104497,0,5874
A Flock Of Seagulls - Wishing (If I Had a Photograph of You) (Video),opkzgLMH5MA,AFlockOfSeagullsVEVO,2021-05-07T15:52:39Z,15982906,90078,0,7462
Billy Idol - Hot In The City (Official Music Video),PinBVYKQGeM,BillyIdolVEVO,2021-08-10T16:00:10Z,15975120,91190,0,3900
Duran Duran - The Reflex (Official Music Video),J5ebkj9x5Ko,DuranDuranVEVO,2019-01-15T16:42:06Z,15512316,120127,0,6310
Erasure  - Oh L'Amour  (Extended EXCLUSIVO VIDEO EDITION VJ ROBSON),MPeuVVe8hBk,ROBSON VEEJAY RJ,2020-06-06T15:55:18Z,15476307,92661,0,3664
Falco - Vienna Calling (Official Video) (VOD),MTlSjRMx5Ic,FalcoVEVO,2022-02-16T16:54:44Z,15451825,101649,0,4489
Akon - Smack That (Lyrics) ft. Eminem,J_UUmO7zcpU,Popular Music,2023-09-23T15:46:53Z,15443744,64257,0,1628
The Beach Boys - Kokomo (1988),fJWmbLS2_ec,ClassicVideos80s,2020-11-21T20:40:48Z,15310672,100559,0,6510
deadmau5 feat. Chris James - The Veldt (Official Video),xvtNS6hbVy4,deadmau5,2018-06-08T17:34:18Z,15246775,161302,0,6317
Orchestral Manoeuvres In The Dark - So In Love,mD8TApX3btM,OMDVEVO,2018-06-08T18:13:11Z,15243286,90955,0,3830
Goldfrapp - Ooh La La (Official HD Video),uco-2V4ytYQ,Goldfrapp,2019-02-21T22:35:08Z,15220014,108230,0,4354
The Psychedelic Furs - The Ghost in You (Official Video),T87u5yuUVi8,PsychedelicFursVEVO,2018-06-08T16:50:53Z,15222658,85445,0,6040
La Bamba,P8PYQvl5HP4,Los Lobos - Topic,2020-06-02T09:57:11Z,15199328,182022,0,812
C.C.CATCH - Backseat Of Your  Cadillac,W-NiJ9K4QKM,Tomasz J,2022-02-17T07:00:22Z,15142317,46001,0,1658
The Pointer Sisters -  I'm So Excited,Yz6hTuK9yBo,Pulser,2020-06-02T05:00:19Z,15126263,88764,0,1898
Y.M.C.A.,khOFB1Erzdg,Village People - Topic,2020-06-02T05:00:07Z,15039500,147062,0,1760
Orchestral Manoeuvres In The Dark - Electricity,Y43XLVqjytQ,OMDVEVO,2018-06-08T18:16:15Z,15037403,116114,0,3520
New Order - Blue Monday 88 (Official Music Video),9GMjH1nR0ds,New Order,2018-06-30T18:56:35Z,14956001,174169,0,3906
Purple Disco Machine - Body Funk (Official Music Video),gKzKG0W1HKs,pdmVEVO,2022-04-14T15:06:59Z,14823721,124198,0,1148
James Brown - I Feel Good,B1wOK9yGUYM,MegaMusicTracks,2023-02-23T04:44:21Z,14764661,137456,0,3508
Erasure - Take A Chance On Me (Official Video Remastered HD),L-d4J3YUQmU,Erasure,2020-10-25T16:22:20Z,14770936,84273,0,3895
Talking Heads - Road to Nowhere (Official Video),LQiOA7euaYA,Talking Heads,2020-12-23T04:30:39Z,14760707,125208,0,4580
Madonna - Holiday [Official Music Video],5Rswx2Z7SDw,ChynnaDahl,2019-01-18T00:30:41Z,14702804,92396,0,4884
Roxy Music - Love Is The Drug,0n3OepDn5GU,RoxyMusicVEVO,2019-08-28T20:49:39Z,14646613,90861,0,4425
US3 - Cantaloop (Flip Fantasia),JwBjhBL9G6U,Us3VEVO,2018-06-18T02:49:51Z,14623328,134210,0,4957
Wang Chung - Dance Hall Days (Official Music Video),V-xpJRwIA-Q,WangChungVEVO,2018-07-09T16:00:52Z,14581254,135688,0,10556
Sherry,LVAsnD969qs,Frankie Valli - Topic,2018-07-03T20:17:05Z,14564893,141725,0,1009
"Toni Basil ""Hey Mickey""  Music Video",0aqLwHP4y6Q,ToniBasilsHouse,2018-07-02T16:54:53Z,14548202,153125,0,8567
Tears For Fears - Pale Shelter,BUfcT5OoP-8,TearsForFearsVEVO,2021-03-18T15:56:55Z,14255636,123301,0,5282
Wham! - The Edge of Heaven (Official Video),cCqEyJc-wdk,WhamVEVO,2020-06-04T07:43:32Z,14239430,75146,0,5263
Lewis Capaldi - Someone You Loved (Laibert Remix)  [Bass Boosted],Kd17izE8PG0,BassBeats,2022-01-12T16:54:25Z,14047744,204341,0,2144
Muse - Supermassive Black Hole (Original Music Video),pta-gf6JaHQ,ultimatesurvivr,2020-11-08T21:21:47Z,14013959,100194,0,2505
The Cure- Friday im in love (lyrics),tJ4b99-aujI,1006vic,2018-12-15T17:45:47Z,13964681,57749,0,1817
Rock Around the Clock-Bill Haley-original song-1955,Ud_JZcC0tHI,AK47bandit,2019-09-04T01:13:39Z,13872369,78662,0,3299
Muse - Time Is Running Out (Official Music Video),zhAmug6Ts6o,Warner Records Vault,2020-11-08T21:24:13Z,13846919,63878,0,3084
Top Of The World (Single Mix),dewlH6HSDzk,The Carpenters - Topic,2023-03-15T14:21:35Z,13825378,107488,0,455
Huey Lewis & The News - I Want A New Drug,N6uEMOeDZsA,HueyLewisTheNewsVEVO,2020-06-02T04:41:02Z,13760599,103593,0,6409
Good Vibrations (Official Music Video),_kctwd4w7R0,MarkyMarkVEVO,2022-10-26T04:50:23Z,13767610,116800,0,5579
Culture Club - Miss Me Blind,hFVuuRxM2VU,CultureClubVEVO,2018-07-02T19:25:30Z,13677594,97472,0,4653
Fancy - Slice Me Nice,Nlnoa67MUJU,Fancy,2022-02-17T06:43:58Z,13638742,65094,0,2601
Wamdue Project - King of My Castle (Official HD Video),DXSyQjppqG0,Strictly Rhythm,2021-05-01T04:56:12Z,13562555,120514,0,3807
Gary Numan - Cars HD,Im3JzxlatUs,The Arkive,2021-08-06T15:54:10Z,13571376,149768,0,9891
4 Non Blondes - What's up (HBz & Lukas Brau Bounce Remix),mNzk7bp4uk4,HBz,2023-11-15T16:46:28Z,13450914,95177,0,594
The Temper Trap - Sweet Disposition [OFFICIAL VIDEO],vN7HQrgakZU,TheTemperTraptv,2021-06-20T16:44:28Z,13348739,115562,0,5365
Takeuchi Mariya - Plastic Love (Night Tempo 100% Pure Remastered),Qm509gYHAe0,Artzie Music,2022-05-02T15:10:00Z,13321374,179823,0,4572
Prince - Batdance (Official Music Video),ulOLYnOthIw,Prince,2021-08-22T18:21:34Z,13321952,141188,0,9922
"Eurythmics, Annie Lennox, Dave Stewart - Would I Lie to You? (Official Video)",Uhpu2N4rQZM,EurythmicsVEVO,2021-07-26T15:37:32Z,13264175,80525,0,4872
Big Country - In A Big Country,657TZDHZqj4,BigCountryVEVO,2018-06-30T19:42:31Z,13247588,94697,0,6798
Wham! - Freedom (Official Video),BFwOs-jy53A,WhamVEVO,2020-11-21T19:47:01Z,13229319,66674,0,4090
Duran Duran - New Moon On Monday (Official Music Video),m3a4OTh2Y8w,DuranDuranVEVO,2019-01-15T16:44:49Z,13204910,70229,0,4896
Genesis - That's All (Official Music Video),Vzyn60Zns-E,Genesis,2019-09-09T15:49:20Z,13185974,123342,0,6458
Huey Lewis & The News - If This Is It,AaTQAaJWW54,HueyLewisTheNewsVEVO,2020-06-02T04:41:49Z,13125986,94380,0,5456
Matthew Wilder - Break My Stride ( Full & HQ ),cy46iOwWQiE,fidonov,2020-02-28T07:10:36Z,13114925,172085,0,10252
Baltimora - Tarzan Boy,--6CdAypJsQ,BaltimoraVEVO,2022-06-26T23:40:29Z,13137574,146803,0,1944
The Human League - (Keep Feeling) Fascination,QqqBs6kkzHE,TheHumanLeagueVEVO,2019-01-16T16:20:10Z,13052450,103945,0,10298
"Taco - Puttin' On The Ritz  (ZDF Silvester-Tanzparty, 31.12.1983)",4OUnedMCCW0,Taco,2021-04-04T08:07:07Z,12727327,217332,0,11420
Corey Hart - Sunglasses At Night (Official Music Video),56HSPQHSqEE,UnidiscMusic,2019-02-21T16:55:49Z,12687514,108132,0,5645
Dom Dolla - Take It (Official Audio),bjLd95gBano,Sweat It Out,2023-05-09T05:20:08Z,12565216,168271,0,1632
Duran Duran - Girls On Film (Official Music Video),KCjMZMxNr-0,DuranDuranVEVO,2019-01-15T16:48:43Z,12511717,87344,0,3857
Elton John & Dua Lipa - Cold Heart (Lyrics),tswzRsyxL3c,StylePOP,2021-11-30T07:17:53Z,12477697,74522,0,1766
Black Coffee & David Guetta - Drive feat. Delilah Montagu (Official Video) [Ultra Music],vu1QsEUVLQs,Ultra Records,2020-11-18T16:26:13Z,12458893,111109,0,1678
Wham! - Wake Me Up Before You Go Go (Official HD Video),ELflyACZXQQ,WhamVEVO,2020-06-04T07:37:15Z,12444092,129345,0,3388
Ring My Bell,r1UkZLT20TI,Anita Ward - Topic,2020-06-04T06:54:26Z,12435650,205162,0,763
B'52 - Private Idaho - HQ,yXmnmvDl-ao,BlogAnos80,2023-06-15T15:40:35Z,12411555,110067,0,4692
"The Weeknd, Swedish House Mafia - Sacrifice (Remix / Alternate World)",lu7lJ5okjyo,TheWeekndVEVO,2022-01-20T02:30:54Z,12324627,252101,0,7587
Jody Watley - Don't You Want Me,fL7Za5waqls,JodyWatleyVEVO,2020-11-21T21:44:49Z,12286966,102765,0,5621
Stay - Oingo Boingo,DwRnW89EsxI,Boingo Vision,2019-06-28T16:01:46Z,12270651,102195,0,4489
Daniel Boone = Beautiful Sunday,Y9Vu6ASwdKE,osinine,2020-06-11T14:35:49Z,12228237,62158,0,2252
"AronChupa, Flamingoz - Coco Song [Official Music Video]",B3M2trxQVH4,AronChupa & Little Sis Nora,2022-06-17T14:57:43Z,12220848,81743,0,1179
Sander van Doorn feat. Carol Lee - Love Is Darkness (Official Video),7Wf6R4zCp5k,Ultra Records,2022-10-09T20:11:05Z,11854618,83104,0,1712
Duran Duran - Rio (Official Music Video),nTizYn3-QN0,DuranDuranVEVO,2019-01-15T16:49:37Z,11835378,93098,0,5594
New Order - Regret (Official Music Video),71ZHVmSuBJM,New Order,2018-07-02T19:06:44Z,11796660,81674,0,3800
Daft Punk - Da Funk (Official Audio),PwILkY9gRrc,Daft Punk,2022-01-22T16:57:04Z,11779942,113393,0,3882
Duran Duran - Planet Earth (Official Music Video),8NF6Qa84mno,DuranDuranVEVO,2019-02-24T22:54:08Z,11742181,70382,0,5676
Dua Lipa - Love Again (Imanbek Remix) [Official Audio],VElre5GhyV4,Dua Lipa,2021-10-12T14:56:04Z,11691122,150795,0,3694
Oasis - Rock 'N' Roll Star (Official HD Remastered Video),3aatEBIZHNU,OasisVEVO,2021-08-12T05:45:03Z,11670318,58714,0,2267
Blister in the Sun - Violent Femmes - Lyrics,8YdQBkxf4kU,abbybabiix33,2019-01-03T22:18:00Z,11548504,83779,0,2611
The Fixx - One Thing Leads To Another,JHYIGy1dyd8,TheFixxVEVO,2019-02-19T16:59:22Z,11507056,99356,0,5163
Suede - Trash (Official Video),-PdKGDMhau4,Suede HQ,2018-06-10T17:03:46Z,11406975,72496,0,831
Good Vibrations,4C2lhVUb95U,Marky Mark and the Funky Bunch - Topic,2020-06-02T09:51:57Z,11406751,142309,0,545
Everly Brothers - Bye Bye Love - Original HQ Audio,LRyrWN-fftE,iersesetters,2019-08-28T15:26:45Z,11354538,87268,0,3385
Ingrid Michaelson -  Everybody,TlFCfkyuQM0,Yorrii,2022-04-29T16:08:50Z,11335001,77461,0,4637
Rod Stewart - Some Guys Have All the Luck (Official Video),AqrxgEln_Dw,Rod Stewart,2019-11-30T20:47:52Z,11341050,97009,0,4004
Orchestral Manoeuvres In The Dark - Secret,EtYre1GABao,OMDVEVO,2018-06-08T18:16:01Z,11329547,73752,0,2799
Diplo & Miguel - Don't Forget My Love (Official Music Video),KLu7QyEpdBM,Diplo,2022-03-11T16:36:33Z,11318415,88678,0,1678
